Energy Transfer (eV)	lambda:VB-A1	lambda:VB-A2	lambda:VB-A3	lambda:VB-B1	lambda:VB-B2	lambda:VB-B3	lambda:VB-C1	lambda:VB-C2	lambda:VB-C3	lambda:VB-D1	lambda:VB-D2	lambda:VB-D3	lambda:VB-E1	lambda:VB-E2	lambda:HL-D1	lambda:HL-D2	lambda:HL-D3	lambda:HL-E1	lambda:HL-E2	lambda:HL-E3	lambda:VU-A1	lambda:VU-A2	lambda:VU-A3	lambda:VU-B2	lambda:VU-B3	lambda:VU-C1	lambda:VU-C2	lambda:VU-C3	lambda:VU-D1	lambda:VU-D2	lambda:VU-D3	lambda:VU-E1	lambda:VU-E3	lambda:VD-C2	lambda:VD-D1	lambda:VD-D2	lambda:VD-D3	lambda:VD-E1	lambda:VD-E2	lambda:VD-E3	minipix:VB-A1	minipix:VB-B1	minipix:VB-C1	minipix:VB-D1	minipix:VB-E1	minipix:VU-A1	minipix:VU-B1	minipix:VU-E1	minipix:VD-A1	minipix:VD-B1	minipix:VD-C1
183.8	5345.175048520686	5501.702111309531	7213.612907677107	5624.119160959762	3275.1971982199825	7783.964954703869	3753.9209997882485	4820.86790818256	4704.720358042436	4325.344860389008	5269.471786594634	3762.1047160558005	8098.918925223085	8484.739653674227	117.70505532299569	38.681014375575536	30.417223944009095	261.5569566894993	280.2970105507514	51.48145544468612	108.98956451920245	903.9963382477697	22729.3200622879	24136.75289305502	9527.767704173937	45.63183720121797	50.50079250259966	52.93164718892965	32.87928753092058	19.12769069503114	23.424506005748473	15.51900471692206	20.269591855236214	1.7419258646647955	77.30059792361389	1.976935475475711	0.37188147186174525	374.9088489336045	7.859458895328193	0.6568590516265947	206.52436604577338	249.04477051039694	192.91374721122335	8.116925109677762	0.0	196.20726940399268	506.42555405091457	0.0	86.64142976287623	116.44005463190689	95.83426021261373
184.00000000000003	5356.836674313703	5517.675899461549	7217.908658155868	5637.559067269357	3281.788080337359	7796.949297844644	3757.3136271804005	4838.959419287867	4721.937065526607	4342.327530552364	5286.87499484995	3777.1612060205894	8139.091880273878	8517.404252407376	118.20301491386891	38.18565963017085	30.15091515037646	259.81241893356275	278.39170328500745	51.88576903527234	109.97686841042453	899.9315949104425	22739.335350004116	24147.729620535858	9526.095184084112	45.93778552999763	49.85772267629068	52.97848840411464	32.59433873467112	19.16868407491659	23.636029364891034	15.468988507883346	20.453489731795667	1.728164002957245	76.84796364374198	1.9760850817732971	0.3715627425438225	373.371235083468	7.991324548317489	0.6688613336091854	208.6859175067885	247.9819702161233	190.10888424877422	7.662684095205922	0.0	196.89602837749518	510.27622474124934	0.0	85.6637021887488	117.43276176813937	93.73824920008599
184.20000000000002	5368.498300106718	5533.649687613566	7222.204408634628	5650.461935178153	3287.4025350502357	7808.205219449767	3760.7062545725516	4857.05093039317	4739.153773010775	4359.310200715718	5304.278203105264	3792.2176959853764	8179.264835324666	8550.068851140519	118.26905749777535	37.69030488476624	29.619726027304942	258.0678811776264	276.4863960192638	52.29008262585851	110.96713279350149	895.8668515731159	22749.350637720327	24151.357073645115	9524.422663994286	46.24373385877725	49.21465284998178	53.025329619299626	32.3093899384217	19.199267513603004	23.56740810216652	15.418972298844638	20.637387608355095	1.7151518784530397	76.39532936387013	1.9752346880708835	0.3712440132258998	371.8336212333317	8.123190201306766	0.6808636155917744	210.84746896780334	248.25243681525026	187.30402128632545	7.208443080734145	0.0	197.34280191934633	514.1268954315835	0.0	84.62131267863086	118.42546890437171	91.64223818755855
184.4	5380.159925899733	5549.623475765583	7226.500159113388	5663.364803086949	3293.016989763112	7819.4611410548905	3764.098881964703	4875.142441498474	4756.370480494944	4376.2928708790705	5321.681411360577	3807.274185950163	8219.437790375452	8582.733449873662	116.94221190371923	37.19495013936163	29.08853690423343	256.3233434216901	274.83100944927816	52.69439621644468	111.9599935584687	891.8021082357894	22759.36592543654	24154.984526754375	9522.75014390446	46.54968218755686	48.57158302367289	53.07217083448461	32.024441142172286	19.09981547074616	23.085808441648	15.435176943348097	20.821285484914522	1.7021397539488345	75.94269508399829	1.9743842943684697	0.3722257794404509	370.2960073831954	8.255055854296042	0.6928658975743636	213.00902042881816	248.5997889649565	184.4991583238767	6.754202066262367	0.0	197.78957546119747	517.9775661219177	0.0	83.56855024482448	119.41817604060404	89.54622717503109
184.60000000000002	5391.821551692749	5565.597263917602	7234.21829065578	5676.267670995748	3298.6314444759896	7830.7170626600155	3767.4915093568547	4893.2339526037795	4773.587187979115	4393.275541042426	5339.084619615893	3822.330675914952	8254.024429635656	8615.39804860681	115.61536630966292	36.69959539395695	28.557347781161837	254.5788056657535	273.9435389537287	52.90205096229368	112.95285432343603	887.7373648984623	22769.381213152756	24158.611979863635	9521.077623814635	46.85563051633652	47.928513197363905	53.1190120496696	31.739492345922827	19.000363427889308	22.604208781129405	15.623875188055056	21.005183361473975	1.6891276294446274	76.02070069234635	1.973533900666056	0.38433436063584336	368.7583935330589	8.386921507285338	0.7048681795569542	215.1705718898333	248.9471411146628	181.69429536142758	6.299961051790527	0.0	198.23634900304867	521.8282368122525	0.0	82.51578781101794	120.41088317683652	90.42368517616832
184.8	5403.483177485764	5581.5710520696175	7251.8943949150125	5689.170538904544	3304.245899188866	7841.972984265139	3770.8841367490063	4911.325463709083	4790.803895463283	4410.25821120578	5357.69662240985	3837.3871658797384	8285.135186167909	8648.062647339955	114.28852071560678	36.204240648552336	28.026158658090324	252.83426790981716	273.05606845817937	51.952023733991304	113.94571508840323	883.6726215611357	22779.39650086897	24162.239432972892	9519.40510372481	47.16157884511613	47.28544337105502	53.16585326485459	31.45454354967341	18.900911385032465	22.122609120610882	15.812573432761987	21.189081238033403	1.6761155049404222	76.12301516417675	1.9726835069636421	0.39644294183123413	367.2207796829226	8.481975974545865	0.7168704615395434	214.93009748577165	249.29449326436904	182.76426038161523	5.84572003731875	0.0	198.68312254489982	525.6789075025866	0.0	81.46302537721155	121.40359031306886	92.64959681001744
185.00000000000003	5414.424404848174	5597.544840221636	7269.570499174247	5702.0734068133415	3309.8603539017436	7853.228905870264	3774.276764141158	4929.4169748143895	4808.020602947454	4427.240881369135	5380.537964778481	3852.4436558445273	8316.245942700165	8680.727246073102	112.96167512155047	35.70888590314766	27.494969535018733	251.0897301538806	272.16859796262986	51.0019965056888	114.93857585337057	882.3900542791814	22788.39515622624	24165.866886082153	9517.732583634985	47.46752717389579	46.642373544746036	53.21269448003958	31.431662384428698	18.801459342175608	21.64100946009229	16.001271677468946	21.37297911459286	1.663103380436215	76.22532963600717	1.9718331132612283	0.40855152302662656	365.68316583278613	8.40766006015408	0.728872743522134	213.33076619402314	249.6418454140753	185.04191112064663	5.391479022846909	0.0	199.12989608675102	527.7307993726217	0.0	80.41026294340502	122.39629744930133	94.87550844386688
185.20000000000002	5424.597591752048	5613.518628373653	7287.246603433479	5714.9762747221375	3315.47480861462	7864.484827475387	3789.660220159941	4947.508485919693	4825.237310431622	4444.223551532489	5403.37930714711	3866.526136310705	8347.356699232418	8713.391844806247	111.63482952749435	35.21353115774305	26.963780411947216	249.34519239794426	271.2811274670805	50.05196927738643	115.93143661833776	883.2486973875888	22774.434227717982	24169.494339191413	9516.06006354516	47.73623745480367	45.99930371843714	53.259535695224564	31.992251037010828	18.702007299318765	21.159409799573766	16.189969922175877	21.50217706677842	1.6500912559320096	76.32764410783757	1.9709827195588148	0.42066010422201733	364.8484555338984	8.333344145762307	0.7342800062388342	211.73143490227486	249.98919756378154	187.3195618596777	5.10134632192351	0.0	199.57666962860216	528.44566237956	0.0	79.35750050959862	123.38900458553367	97.10142007771599
185.4	5434.770778655922	5620.329126051368	7304.922707692712	5727.879142630934	3321.0892633274966	7875.74074908051	3806.427552266824	4965.599997024997	4842.454017915791	4461.206221695843	5426.220649515739	3872.474668353194	8378.46745576467	8746.05644353939	110.30798393343822	34.71817641233844	26.432591288875702	247.60065464200792	270.3936569715312	49.10194204908406	116.92429738330496	884.1073404959961	22760.473299209723	24173.12179230067	9514.387543455334	47.58951840888005	45.56439783720528	53.32030280861556	32.55283968959296	18.602555256461923	20.677810139055243	16.37866816688281	21.205089741793127	1.6370791314278044	76.42995857966797	1.970132325856401	0.4327686854174081	364.3633981845855	8.259028231370534	0.7096047639783385	210.13210361052657	250.33654971348778	189.59721259870875	5.209579458192414	0.0	200.02344317045328	529.1605253864982	0.0	78.30473807579224	122.87974467465114	99.32733171156511
185.60000000000002	5444.943965559798	5619.994361406579	7322.598811951946	5740.782010539732	3326.703718040374	7886.996670685634	3823.1948843737096	4983.691508130303	4859.670725399962	4477.3821229488985	5449.06199188437	3878.4232003956836	8409.578212296927	8778.721042272538	108.9811383393819	34.381641834427484	25.90140216580411	245.85611688607136	269.50618647598174	48.151914820781556	117.91715814827229	884.9659836044037	22746.512370701465	24176.74924540993	9507.459155241815	47.442799362956414	45.67785424873598	53.39935555642762	33.11342834217517	18.503103213605065	20.196210478536653	16.56736641158977	20.908002416807797	1.6240670069235972	76.5322730514984	1.9424723225433713	0.4448772666128006	363.8783408352725	8.18471231697875	0.6849295217178394	208.53277231877806	250.68390186319408	191.87486333774015	5.317812594461334	0.0	200.4702167123045	529.8753883934365	0.0	77.25197564198571	121.7537867140909	101.55324334541453
185.8	5455.117152463673	5619.65959676179	7340.274916211179	5753.684878448528	3332.3181727532506	7898.252592290757	3839.9622164805924	4993.34245428002	4866.122588828514	4492.292785949998	5471.903334252999	3884.371732438173	8440.68896882918	8806.999664972695	107.65429274532578	34.503259850208806	25.370213042732594	244.7067416345917	268.61871598043234	47.20188759247919	118.91001891323948	885.8246267128111	22732.551442193206	24180.37669851919	9499.422623741482	47.296080317032796	45.79131066026667	53.47840830423967	33.6740169947573	18.403651170748223	19.71461081801813	16.7560646562967	20.610915091822505	1.611054882419392	76.63458752332879	1.9054196294806278	0.45698584780819135	363.3932834859596	8.110396402586975	0.6602542794573437	206.9334410270298	251.03125401290032	194.1525140767712	5.426045730730239	0.0	200.91699025415562	530.5902514003748	0.0	76.19921320817932	120.62782875353079	103.77915497926365
186.00000000000003	5465.290339367549	5619.324832117002	7357.951020470413	5765.477747384734	3338.5679460040396	7912.93529400253	3856.7295485874774	5002.069091781293	4868.173982247145	4507.203448951099	5494.744676621631	3890.3202644806624	8471.799725361436	8830.18507014865	106.32744715126947	34.62487786599016	25.186848120828838	243.98082096417662	267.7312454848829	46.251860364176686	119.90287967820683	886.6832698212186	22718.590513684943	24181.407798181684	9491.386092241146	47.14936127110916	45.90476707179737	53.557461052051735	34.234605647339514	18.30419912789137	19.233011157499536	16.94476290100366	20.31382776683717	1.6005389777809185	76.73690199515922	1.868366936417879	0.4690944290035838	362.90822613664665	8.036080488195191	0.6355790371968446	205.3341097352813	251.3786061626066	196.4301648158026	5.534278866999159	0.0	199.57506916134642	531.305114407313	0.0	75.14645077437278	119.50187079297055	106.00506661311309
186.20000000000002	5475.463526271423	5618.990067472214	7375.627124729645	5776.386317069297	3345.720167178168	7931.260809539357	3873.4968806943607	5010.795729282563	4870.225375665776	4522.114111952198	5517.58601899026	3896.268796523151	8502.910481893688	8853.370475324598	105.12757213483573	34.74649588177149	25.350884560015864	243.25490029376164	266.84377498933355	45.30183313587431	119.41110630174151	887.5419129296259	22704.629585176684	24169.18440902912	9483.349560740813	47.00264222518553	46.018223483328065	53.636513799863785	34.79519429992165	18.219682850486002	18.99254346989576	17.13346114571059	20.01674044185188	1.6004650083900611	76.83921646698961	1.8313142433551355	0.4812030101989746	362.4231687873338	7.961764573803418	0.6109037949363489	203.734778443533	248.79921473746492	198.70781555483367	5.642512003268064	0.0	197.16162037543086	532.0199774142512	0.0	76.0948625831063	118.37591283241046	108.2309782469622
186.4	5485.636713175298	5618.655302827426	7393.303228988877	5787.294886753859	3352.872388352296	7949.586325076185	3890.2642128012435	5019.5223667838345	4872.276769084407	4537.024774953297	5540.427361358888	3902.21732856564	8534.021238425941	8876.55588050055	104.4327563537327	34.86811389755282	25.514920999202886	242.52897962334666	266.0309817196535	44.35180590757194	117.67665417567376	888.4005560380333	22690.668656668426	24156.961019876555	9475.313029240478	46.855923179261914	46.13167989485875	53.715566547675834	35.35578295250378	18.29447667453452	19.090904364345427	17.207156022310752	19.71965311686659	1.6003910389992038	76.94153093882001	1.794261550292392	0.49417288103241275	361.9381114380209	7.887448659411644	0.5862285526758533	202.13544715178472	245.92922795831714	200.98546629386473	5.750745139536969	0.0	194.74817158951532	532.7348404211895	0.0	77.15584914402476	117.24995487185038	110.45688988081132
186.60000000000002	5495.8099000791735	5618.320538182637	7411.192785110898	5798.203456438423	3360.024609526425	7967.911840613016	3907.0315449081286	5028.249004285107	4874.328162503037	4551.935437954398	5563.26870372752	3908.1658606081296	8562.141062998397	8899.741285676502	103.73794057262957	34.98973191333416	25.678957438389936	241.80305895293156	265.43392955689455	43.648186903625934	115.94220204960575	889.2591991464409	22676.707728160167	24144.73763072399	9467.276497740144	46.709204133338275	46.245136306389455	53.7946192954879	35.91637160508599	18.36927049858305	19.189265258795107	17.078506591529155	19.422565791881254	1.6003170696083462	76.3680723163314	1.7572088572296432	0.5187912237614831	361.4530540887079	7.8131327450198595	0.5615533104153542	200.5361158600362	243.0592411791689	203.26311703289613	5.858978275805889	0.0	192.33472280359942	533.4497034281278	0.0	78.21683570494335	116.12399691129012	109.84324144505355
186.8	5505.9830869830475	5617.985773537849	7429.970475677248	5809.112026122985	3367.1768307005536	7986.2373561498425	3923.798877015012	5036.975641786377	4876.379555921668	4566.846100955498	5583.788332893271	3914.1143926506184	8588.489471667499	8922.926690852451	103.04312479152652	35.11134992911549	25.84299387757696	241.0771382825166	264.8368773941357	43.768618379795186	114.20774992353799	890.1178422548483	22662.746799651908	24132.514241571425	9459.23996623981	46.56248508741466	46.358592717920146	53.873672043299955	36.476960257668125	18.44406432263157	19.287626153244776	16.949857160747577	19.125478466895963	1.6002431002174888	75.73616798080532	1.7201561641668994	0.5434095664905501	360.967996739395	7.786015933549555	0.5368780681548585	200.073820620487	240.18925440002113	203.52093643679945	5.967211412074794	0.0	189.92127401768386	534.164566435066	0.0	79.2778222658618	114.99803895073003	108.01027600187975
187.00000000000003	5511.922739775713	5617.651008893061	7448.748166243601	5820.020595807549	3374.3290518746826	8004.562871686673	3940.566209121897	5045.70227928765	4878.430949340298	4581.756763956599	5596.702598741392	3920.062924693108	8614.837880336603	8946.112096028406	102.34830901042339	35.232967944896835	26.00703031676401	240.35121761210152	264.23982523137676	43.88904985596445	112.47329779746998	889.8966194787988	22652.611905488706	24120.29085241886	9451.203434739475	46.41576604149102	46.47204912945085	53.95272479111201	36.55220994393976	18.5188581466801	19.385987047694456	16.821207729965984	18.82839114191063	1.6001691308266315	75.10426364527916	1.6831034711041508	0.5680279092196203	360.48293939008204	7.959942024171008	0.5122028258943594	200.22301581250468	237.3192676208729	203.018691823562	6.0754445483437145	0.0	187.50782523176795	533.753527350898	0.0	80.33880882678041	113.87208099016978	106.1773105587057
187.20000000000002	5513.553543450769	5617.316244248273	7467.525856809952	5830.929165492112	3381.4812730488106	8022.8883872235	3949.9875275843356	5054.428916788921	4880.482342758929	4596.667426957698	5609.6168645895095	3929.659444558748	8641.186289005705	8969.297501204355	101.65349322932036	35.354585960678165	26.17106675595103	239.6252969416865	263.6427730686179	44.0094813321337	110.73884567140223	888.8827375634737	22668.68623631766	24108.067463266296	9443.16690323914	46.23284630073329	46.585505540981536	54.03177753892407	35.8838594288068	18.59365197072862	19.484347942144122	16.692558299184405	18.56484353642988	1.6000951614357741	74.47235930975309	1.646050778041407	0.5926462519486873	359.7569073785362	8.133868114792437	0.4897847161635824	200.37221100452234	234.4492808417251	202.51644721032463	6.54379426331453	0.0	185.09437644585242	532.5444984486385	0.0	81.39979538769884	112.74612302960969	104.34434511553191
187.4	5515.184347125825	5631.882092580407	7486.303547376302	5841.837735176674	3388.633494222939	8041.213902760328	3958.220243352904	5063.155554290192	4882.533736177559	4611.578089958797	5622.531130437628	3954.615481353141	8667.534697674808	8992.482906380306	100.95867744821732	35.476203976459495	26.335103195138057	238.89937627127154	263.04572090585907	44.12991280830295	109.00439354533447	887.8688556481487	22684.760567146608	24095.84407411373	9435.130371738807	45.869676326600924	46.64071530732622	53.94575516992049	35.21550891367385	18.66844579477714	19.58270883659379	16.563908868402827	18.43654534248953	1.6000211920449168	73.84045497422701	1.6089980849786636	0.6172645946777542	358.9171634625049	8.307794205413865	0.47690181642355367	200.52140619653997	231.5792940625773	202.01420259708726	8.058937571968148	0.0	182.68092765993686	531.3354695463789	0.0	82.4607819486173	115.25781627911819	102.51137967235812
187.60000000000002	5516.815150800881	5654.582864700831	7505.081237942655	5852.746304861238	3395.785715397068	8059.539418297159	3966.452959121474	5071.882191791465	4884.58512959619	4625.884824082898	5635.445396285748	3979.5715181475375	8693.883106343912	9015.66831155626	100.26386166711418	35.52322482737931	26.499139634325104	238.17345560085647	262.44866874310014	44.25034428447221	107.26994141926647	886.8549737328235	22700.83489797556	24083.620684961163	9429.007582479424	45.5065063524685	46.592438675649284	53.70570473658761	34.547158398540795	18.74323961882567	19.68106973104347	16.435259437621234	18.308247148549164	1.5999472226540594	73.20855063870084	1.5982787744439417	0.6418829374068244	358.0774195464735	8.48172029603532	0.4640189166835232	200.67060138855766	228.7093072834291	201.51195798384984	9.574080880621977	0.0	180.26747887402095	530.1264406441192	0.0	83.5217685095359	118.71383429721314	100.67841422918406
187.8	5518.4459544759375	5677.283636821253	7523.858928509006	5863.6548745458	3402.937936571196	8077.864933833986	3974.685674890043	5073.52317889994	4901.154231857701	4639.289285802449	5648.359662133867	4004.5275549419307	8720.231515013014	9056.246760151027	99.56904588601115	35.367544554221595	26.66317607351213	236.86673266415698	261.8516165803413	44.370775760641465	105.53548929319871	885.8410918174984	22716.909228804514	24071.397295808598	9423.072086870568	45.14333637833612	46.54416204397235	53.46565430325477	33.878807883407845	18.81803344287419	19.779430625493134	16.306610006839655	18.179948954608815	1.5998732532632018	72.57664630317477	1.596237097442096	0.6665012801358914	357.2376756304422	8.655646386656748	0.4511360169434945	200.81979658057531	225.8393205042813	201.00971337061245	11.089224189275594	0.0	177.85403008810542	528.9174117418596	0.0	84.58275507045435	122.16985231530761	98.84544878601027
188.00000000000003	5520.076758150994	5699.984408941677	7542.636619075358	5870.1121868334385	3409.51247243236	8098.653378176804	3982.918390658613	5074.488089982402	4921.471114794348	4652.693747522002	5661.273927981986	4029.483591736327	8746.57992368212	9111.189949280191	98.87423010490802	35.21186428106385	26.636105674499824	235.16611617596837	261.25456441758234	44.49120723681073	103.8010371671307	884.8272099021732	22732.983559633467	24065.7519284405	9417.136591261713	44.7801664042037	46.495885412295415	53.225603869921905	33.210457368274795	18.89282726692272	19.877791519942814	16.17796057605806	18.051650760668448	1.6069162012131513	71.94474196764861	1.59419542044025	0.6911196228649618	356.3979317144108	8.829572477278202	0.43825311720346394	200.96899177259297	222.96933372513308	200.50746875737502	12.604367497929427	0.0	179.2952114665991	527.7083828396	0.0	85.64374163137295	125.62587033340255	97.0124833428362
188.20000000000002	5521.70756182605	5722.685181062099	7561.414309641708	5873.186545500699	3415.5049781487187	8122.805386513322	3991.151106427182	5075.453001064864	4941.787997730992	4666.0982092415525	5674.188193830105	4054.4396285307203	8772.92833235122	9166.133138409348	98.15456765033873	35.05618400790614	26.47362403792997	233.46549968778	260.6575122548235	44.61163871297998	103.44190079108958	883.8133279868481	22749.057890462416	24079.969431184705	9411.20109565286	44.41699643007132	46.44760878061849	52.985553436589065	32.54210685314184	18.97843848832791	19.893142142427717	16.049311145276484	17.9233525667281	1.641638598506611	71.31283763212252	1.5921537434384043	0.7157379655940286	355.5581877983795	9.00349856789963	0.42537021746343523	201.11818696461063	224.86368113940958	200.00522414413766	14.119510806583042	0.0	182.30812784777538	526.4993539373404	0.0	83.85233262628425	129.081888351497	95.17951789966241
188.4	5523.338365501106	5745.385953182521	7580.192000208059	5876.260904167959	3421.497483865078	8146.957394849841	3999.383822195751	5076.417912147326	4962.104880667636	4679.502670961104	5687.102459678223	4079.395665325113	8799.276741020323	9221.076327538503	97.34282032058472	34.90050373474842	26.31114240136012	231.76488319959168	259.8159064795407	44.732070189149226	103.89277582259413	882.7994460715231	22765.13222129137	24094.18693392891	9405.265600044004	44.05382645593895	46.399332148941554	52.745503003256225	31.87375633800888	19.116603244444597	19.825733175826606	15.863930654728474	17.79505437278775	1.6763609958000707	70.68093329659645	1.5901120664365587	0.7373142483391566	354.7184438823482	9.177424658521058	0.4124873177234065	201.2673821566283	227.16515677202497	199.50297953090026	15.634654115236657	0.0	185.32104422895168	525.2903250350807	0.0	81.68929997265141	132.53790636959147	93.34655245648862
188.60000000000002	5524.969169176162	5768.0867253029455	7600.4511804877775	5879.3352628352195	3427.489989581438	8171.109403186362	4007.616537964321	5077.382823229788	4982.421763604283	4692.907132680656	5700.016725526343	4104.351702119509	8837.883627873203	9276.019516667668	96.5310729908306	34.744823461590684	26.148660764790243	230.06426671140306	258.5040356883597	44.857468264939904	104.34365085409874	881.7855641561979	22781.206552120322	24108.404436673118	9399.330104435148	43.69065648180653	46.35105551726462	52.50545256992335	31.205405822875832	19.254768000561302	19.75832420922549	15.546417129664581	17.666756178847383	1.7110833930935354	70.59962739709114	1.5880703894347126	0.7241172444449958	353.87869996631673	9.351350749142512	0.399604417983376	201.41657734864594	229.4666324046407	199.00073491766284	17.14979742389049	0.0	188.33396061012837	524.0812961328211	0.0	79.52626731901826	135.9939243876864	93.42681936339295
188.8	5526.599972851218	5790.787497423367	7625.298629919864	5882.40962150248	3433.4824952977965	8195.26141152288	4015.84925373289	5078.3477343122495	5002.738646540927	4706.311594400207	5717.3525026605275	4129.3077389139025	8881.424362810449	9330.962705796823	95.71932566107658	34.58914318843296	25.986179128220392	228.36365022321473	257.1921648971789	45.00743110196053	104.79452588560329	880.7716822408728	22797.28088294927	24122.62193941732	9393.394608826293	43.32748650767415	46.30277888558769	52.26540213659051	30.537055307742875	19.39293275667799	19.690915242624378	15.228903604600735	17.538457984907033	1.7458057903869952	70.55849827058287	1.586028712432867	0.710920240550837	353.03895605028544	9.404830110194963	0.3867215182433473	201.8688966942571	231.7681080372561	199.31512296842456	18.664940732544107	0.0	191.34687699130467	522.8722672305615	0.0	77.36323466538542	139.44994240578086	94.03241099795022
189.00000000000003	5539.929576852748	5813.488269543792	7650.146079351954	5885.483980169741	3439.4750010141565	8219.413419859404	4024.0819695014598	5079.312645394712	5023.055529477574	4719.71605611976	5744.133395833255	4154.263775708299	8924.965097747701	9385.905894925987	94.90757833132245	34.43346291527523	25.823697491650517	226.66303373502612	255.8802941059979	45.157393938981166	105.24540091710792	880.7099294034738	22812.83534309078	24136.839442161527	9387.459113217437	42.96431653354173	46.25450225391075	52.02535170325764	30.022522994156787	19.531097512794695	19.62350627602326	14.911390079536842	17.410159790966667	1.78052818768046	70.5173691440746	1.5839870354310208	0.6977232366566763	352.199212134254	9.140953540514213	0.37383861850331673	202.43035678560022	234.06958366987183	199.91915521211132	20.180084041197937	0.0	194.3597933724814	522.8089915171636	0.0	75.20020201175228	142.90596042387583	94.63800263250756
189.20000000000002	5561.71075805357	5836.189041664214	7674.99352878404	5888.5583388370005	3445.467506730515	8243.565428195921	4034.752284232928	5080.277556477174	5043.372412414217	4733.12051783931	5770.914289005978	4177.528526934576	8968.505832684947	9440.849084055144	94.09583100156844	34.27778264211751	25.661215855080666	224.96241724683776	254.5684233148171	45.30735677600179	105.69627594861247	881.1350202595714	22820.95765079812	24151.056944905733	9381.523617608582	42.63965961300533	46.20622562223382	51.7853012699248	29.81620516652778	19.669262268911382	19.55609730942215	14.593876554472995	17.306254164501077	1.8152505849739196	70.47624001756634	1.5819453584291752	0.6845262327625176	352.2756705785106	8.8770769708335	0.3678893105757163	202.9918168769433	236.37105930248723	200.52318745579797	21.069443384997033	0.0	197.37270975365766	523.3095211344502	0.0	73.03716935811944	146.36197844197028	95.24359426706484
189.4	5583.491939254393	5853.91296979713	7699.840978216126	5891.632697504261	3451.4600124468743	8267.71743653244	4045.779362894787	5081.242467559636	5063.689295350861	4746.524979558862	5797.6951821787015	4189.466131926841	9012.046567622192	9495.7922731843	93.28408367181443	34.122102368959794	25.498734218510812	223.26180075864943	253.25655252363632	45.45731961302241	106.14715098011702	881.5601111156691	22829.079958505456	24165.274447649936	9375.588121999728	42.64245180435358	46.224382216240606	51.63377219519663	29.60988733889877	19.807427025028066	19.48868834282104	14.276363029409149	17.3563960121729	1.8499729822673794	70.43511089105807	1.5799036814273295	0.6713292288683587	352.63454074843276	8.613200401152787	0.380092700541108	203.55327696828633	238.67253493510262	201.12721969948464	20.245718432599826	0.0	200.38562613483396	523.8100507517368	0.0	70.8741367044866	146.95485110107572	95.8491859016221
189.60000000000002	5605.273120455219	5868.104053464116	7724.688427648216	5894.707056171522	3457.4525181632343	8291.869444868962	4056.8064415566473	5082.207378642098	5084.006178287508	4764.930872665146	5824.476075351428	4201.403736919108	9055.587302559445	9550.735462313463	92.4723363420603	33.947548409137546	25.33625258194094	221.5611842704608	251.9446817324553	45.60728245004305	106.59802601162163	881.9852019717667	22837.202266212797	24179.491950394142	9379.69458610709	42.645243995701826	46.39893731572318	51.588145719819394	29.40356951126973	19.94559178114477	19.42127937621992	13.958849504345256	17.406537859844732	1.8846953795608439	70.39398176454979	1.6305967296565644	0.658132224974198	352.9934109183549	8.349323831472036	0.39229609050650144	204.11473705962945	240.97401056771835	201.7312519431714	19.421993480202502	0.0	203.39854251601065	524.3105803690235	0.0	68.71110405085346	146.49891047810422	96.45477753617946
189.8	5627.054301656041	5882.295137131099	7749.535877080302	5897.7814148387815	3463.445023879593	8316.02145320548	4067.8335202185062	5104.153911559638	5098.854996112252	4788.627517402328	5851.2569685241515	4213.341341911373	9099.12803749669	9597.710059426216	91.66058901230629	33.73855221748508	25.173770945371086	220.14295929526054	250.63281094127453	45.757245287063675	107.0489010431262	882.4102928278644	22845.324573920134	24193.709453138348	9385.589198744345	42.648036187050074	46.57349241520573	51.54251924444217	29.19725168364072	20.083756537261458	19.35387040961881	13.64133597928141	17.456679707516557	1.9194177768543037	70.35285263804153	1.691549818239663	0.6449352210800392	353.3522810882771	8.085447261791323	0.40449948047189316	204.6761971509725	243.27548620033375	202.33528418685805	18.5982685278053	0.0	206.41145889718695	524.81110998631	0.0	66.54807139722062	146.0429698551328	97.06036917073672
190.00000000000003	5648.835482856867	5896.486220798085	7774.383326512392	5910.251678474207	3472.223778455942	8341.987624391328	4078.8605988803665	5126.145036041024	5111.710075596572	4812.324162139512	5878.037861696878	4225.27894690364	9142.66877243394	9636.245802886699	90.84884168255216	33.52955602583258	25.109995059000703	218.857097707495	249.32094015009352	45.90720812408432	107.4997760746308	882.8353836839622	22853.44688162747	24206.76895886192	9391.4838113816	42.65082837839832	46.7480475146883	51.496892769064935	28.99093385601168	20.221921293378163	19.286461443017693	13.323822454217517	17.506821555188388	1.947740793284532	70.31172351153326	1.7525029068227707	0.6317382171858785	353.71115125819927	7.821570692110572	0.41670287043728665	205.23765724231563	245.55008601075434	202.9393164305448	17.774543575407975	0.0	207.51155421765037	525.3116396035967	0.0	64.38503874358747	145.58702923216134	97.66596080529408
